YEAR,LocationAbbr,LocationDesc,TopicDesc,MeasureDesc,DataSource,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Std_Err,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Gender,Education,TopicId,MeasureId,StratificationID1,StratificationID4,SubMeasureID,DisplayOrder
2001,RI,Rhode Island,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,3.8,0.7,2.5,5.1,1531,Overall,High School,151BEH,169USS,1GEN,2EDU,YTS10,10
2002,FL,Florida,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,7.6,0.8,6,9.2,4239,Male,High School,106BEH,166SSA,2GEN,2EDU,YTS09,9
2014,OH,Ohio,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,,,,,,Male,Middle School,105BEH,169QUA,2GEN,1EDU,YTS05,5
2011,HI,Hawaii,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,4.1,1.2,1.8,6.4,659,Female,High School,151BEH,169USS,3GEN,2EDU,YTS11,11
2002,NY,New York,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,2.2,0.7,0.9,3.5,3501,Overall,High School,151BEH,169USS,1GEN,2EDU,YTS12,12
2015,MO,Missouri,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,12,1.9,8.3,15.7,822,Male,Middle School,106BEH,166SSA,2GEN,1EDU,YTS08,8
2011,SC,South Carolina,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,57.1,6.9,43.6,70.6,125,Male,High School,105BEH,169QUA,2GEN,2EDU,YTS05,5
2006,IL,Illinois,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,24,5.1,14,34,586,Female,Middle School,106BEH,166SSA,3GEN,1EDU,YTS08,8
2007,VA,Virginia,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,4.6,0.9,2.9,6.3,775,Female,Middle School,106BEH,166SSA,3GEN,1EDU,YTS07,7
2008,LA,Louisiana,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,47.5,5.4,37,58,115,Male,High School,105BEH,169QUA,2GEN,2EDU,YTS05,5
2009,CT,Connecticut,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,,,,,,Female,Middle School,105BEH,170CES,3GEN,1EDU,YTS03,3
2000,DE,Delaware,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,19.3,1.2,16.9,21.6,1590,Male,High School,151BEH,169USS,2GEN,2EDU,YTS11,11
2002,DE,Delaware,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,22.8,2.5,17.9,27.7,1214,Male,High School,151BEH,169USS,2GEN,2EDU,YTS11,11
2005,CT,Connecticut,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,7.5,1,5.5,9.5,1155,Female,High School,106BEH,166SSA,3GEN,2EDU,YTS09,9
2001,RI,Rhode Island,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,28.1,2.3,23.6,32.5,781,Male,Middle School,106BEH,166SSA,2GEN,1EDU,YTS08,8
2010,AR,Arkansas,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,55.8,2.2,51.4,60.2,1118,Male,High School,106BEH,166SSA,2GEN,2EDU,YTS08,8
2009,VA,Virginia,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,15.3,2.5,10.4,20.2,989,Female,Middle School,106BEH,166SSA,3GEN,1EDU,YTS08,8
2014,AL,Alabama,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,1.5,0.4,0.8,2.3,1395,Overall,Middle School,151BEH,169USS,1GEN,1EDU,YTS12,12
2011,NC,North Carolina,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,2.3,0.4,1.5,3.1,2557,Female,High School,151BEH,169USS,3GEN,2EDU,YTS10,10
2000,KS,Kansas,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,15.2,2.1,11.2,19.3,779,Male,High School,151BEH,169USS,2GEN,2EDU,YTS10,10
2006,IN,Indiana,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,11.1,1.3,8.5,13.7,1655,Male,High School,106BEH,166SSA,2GEN,2EDU,YTS09,9
2015,ND,North Dakota,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,4.6,1.2,2.3,6.9,916,Female,Middle School,151BEH,169USS,3GEN,1EDU,YTS11,11
2002,IL,Illinois,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0.9,0.3,0.3,1.5,775,Male,Middle School,151BEH,169USS,2GEN,1EDU,YTS12,12
1999,NC,North Carolina,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,42.5,2.1,38.3,46.7,898,Male,High School,105BEH,169QUA,2GEN,2EDU,YTS05,5
2000,CT,Connecticut,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,61.9,3.3,55.4,68.3,1028,Female,High School,106BEH,166SSA,3GEN,2EDU,YTS08,8
2007,WV,West Virginia,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,12.2,1.9,8.4,16,582,Male,High School,151BEH,169USS,2GEN,2EDU,YTS12,12
2002,IA,Iowa,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,62.3,4.1,54.2,70.3,209,Female,High School,105BEH,170CES,3GEN,2EDU,YTS03,3
2005,UT,Utah,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,57.4,7.2,43.4,71.5,105,Female,High School,105BEH,170CES,3GEN,2EDU,YTS03,3
2002,MA,Massachusetts,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,,,,,,Male,Middle School,105BEH,169QUA,2GEN,1EDU,YTS05,5
2007,CT,Connecticut,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,47.7,3.7,40.4,55,158,Male,High School,105BEH,169QUA,2GEN,2EDU,YTS05,5
2008,OH,Ohio,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,,,,,,Female,Middle School,105BEH,170CES,3GEN,1EDU,YTS03,3
2009,HI,Hawaii,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,0.4,0.2,0,0.8,1582,Overall,Middle School,106BEH,166SSA,1GEN,1EDU,YTS09,9
2014,AL,Alabama,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,47.3,5.6,36.4,58.2,176,Overall,High School,105BEH,170CES,1GEN,2EDU,YTS01,1
2003,MS,Mississippi,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,39,1.5,36.1,42,5479,Male,Middle School,106BEH,166SSA,2GEN,1EDU,YTS08,8
2010,NJ,New Jersey,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0.3,0.2,0,0.7,1280,Female,High School,151BEH,169USS,3GEN,2EDU,YTS12,12
2002,DE,Delaware,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,0.9,0.4,0.1,1.7,1232,Female,High School,151BEH,169USS,3GEN,2EDU,YTS10,10
2004,VT,Vermont,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,4.6,0.9,2.7,6.4,859,Female,Middle School,151BEH,169USS,3GEN,1EDU,YTS11,11
2009,GA,Georgia,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,4.4,0.7,3,5.8,1024,Female,Middle School,106BEH,166SSA,3GEN,1EDU,YTS07,7
2002,CT,Connecticut,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,52.2,1.8,48.7,55.7,1546,Female,High School,106BEH,166SSA,3GEN,2EDU,YTS08,8
1999,KS,Kansas,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,1.8,0.8,0.3,3.3,573,Male,Middle School,151BEH,169USS,2GEN,1EDU,YTS12,12
2013,IN,Indiana,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,2.1,0.6,1,3.2,1222,Male,Middle School,151BEH,169USS,2GEN,1EDU,YTS10,10
2015,WV,West Virginia,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,58.5,4.7,49.3,67.7,117,Female,High School,105BEH,169QUA,3GEN,2EDU,YTS06,6
2013,NC,North Carolina,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,66,7.6,51.2,80.8,52,Female,Middle School,105BEH,169QUA,3GEN,1EDU,YTS06,6
2013,WV,West Virginia,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,76.3,5.5,65.5,87.1,77,Male,Middle School,105BEH,169QUA,2GEN,1EDU,YTS05,5
2000,CA,California,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,26.9,2.2,22.6,31.2,2840,Overall,Middle School,106BEH,166SSA,1GEN,1EDU,YTS08,8
2009,LA,Louisiana,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,18.3,2.2,13.9,22.7,1029,Overall,High School,151BEH,169USS,1GEN,2EDU,YTS11,11
2000,WI,Wisconsin,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,58.7,6.6,45.7,71.6,83,Female,Middle School,105BEH,169QUA,3GEN,1EDU,YTS06,6
2011,NC,North Carolina,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,0.6,0.2,0.3,0.9,5248,Overall,Middle School,106BEH,166SSA,1GEN,1EDU,YTS09,9
2000,CO,Colorado,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,61.5,5.2,51.3,71.6,165,Female,High School,105BEH,170CES,3GEN,2EDU,YTS03,3
2006,NJ,New Jersey,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,15.4,1.1,13.3,17.5,2097,Female,High School,106BEH,166SSA,3GEN,2EDU,YTS07,7
2011,ND,North Dakota,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,1.5,0.6,0.3,2.7,1021,Female,Middle School,106BEH,166SSA,3GEN,1EDU,YTS09,9
2009,GA,Georgia,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,47.8,4.2,39.6,56,107,Overall,Middle School,105BEH,169QUA,1GEN,1EDU,YTS04,4
2009,LA,Louisiana,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,7.9,1,5.9,9.9,1699,Overall,Middle School,151BEH,169USS,1GEN,1EDU,YTS10,10
2000,AR,Arkansas,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,9.4,1.4,6.7,12.2,761,Female,Middle School,151BEH,169USS,3GEN,1EDU,YTS11,11
2015,MO,Missouri,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,3.8,1,1.9,5.7,837,Male,Middle School,151BEH,169USS,2GEN,1EDU,YTS10,10
1999,TN,Tennessee,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,48.6,5,38.8,58.4,233,Female,High School,105BEH,170CES,3GEN,2EDU,YTS03,3
2013,WV,West Virginia,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,3.6,0.7,2.3,4.9,787,Female,High School,151BEH,169USS,3GEN,2EDU,YTS10,10
2007,AZ,Arizona,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,55.4,4.7,46.2,64.6,104,Male,High School,105BEH,170CES,2GEN,2EDU,YTS02,2
2002,OK,Oklahoma,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,8.2,0.9,6.5,9.9,1017,Female,Middle School,151BEH,169USS,3GEN,1EDU,YTS11,11
2009,ND,North Dakota,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,1.4,0.4,0.7,2.1,945,Male,Middle School,106BEH,166SSA,2GEN,1EDU,YTS09,9
2005,ND,North Dakota,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,55.2,2.5,50.4,60,832,Female,High School,106BEH,166SSA,3GEN,2EDU,YTS08,8
2014,PA,Pennsylvania,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,0.2,0.1,0.1,0.4,2626,Overall,Middle School,106BEH,166SSA,1GEN,1EDU,YTS09,9
2005,AR,Arkansas,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,60.5,3.1,54.6,66.5,1008,Female,High School,106BEH,166SSA,3GEN,2EDU,YTS08,8
2000,TN,Tennessee,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,2.6,0.4,1.9,3.4,5246,Male,Middle School,151BEH,169USS,2GEN,1EDU,YTS12,12
2008,NJ,New Jersey,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,1,0.3,0.5,1.5,1514,Female,Middle School,151BEH,169USS,3GEN,1EDU,YTS10,10
2000,NY,New York,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,13.7,1.6,10.6,16.7,1157,Male,High School,106BEH,166SSA,2GEN,2EDU,YTS09,9
2004,NH,New Hampshire,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,,,,,,Female,Middle School,105BEH,170CES,3GEN,1EDU,YTS03,3
2002,KY,Kentucky,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,61.2,5.4,50.7,71.7,98,Female,Middle School,105BEH,169QUA,3GEN,1EDU,YTS06,6
2009,IA,Iowa,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,16,2,12,20,619,Male,High School,151BEH,169USS,2GEN,2EDU,YTS10,10
2005,SD,South Dakota,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,15.3,1.7,12,18.6,1429,Male,Middle School,151BEH,169USS,2GEN,1EDU,YTS11,11
2009,ND,North Dakota,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,19.5,2,15.6,23.4,1021,Female,Middle School,106BEH,166SSA,3GEN,1EDU,YTS08,8
2007,VA,Virginia,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,,,,,,Male,Middle School,105BEH,169QUA,2GEN,1EDU,YTS05,5
2007,SC,South Carolina,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,19.3,2.6,14.3,24.3,515,Male,High School,151BEH,169USS,2GEN,2EDU,YTS10,10
2009,MS,Mississippi,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,8.2,1.3,5.7,10.7,794,Male,High School,106BEH,166SSA,2GEN,2EDU,YTS09,9
2009,CT,Connecticut,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,2.6,0.5,1.7,3.5,2347,Overall,Middle School,151BEH,169USS,1GEN,1EDU,YTS11,11
2008,IN,Indiana,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,22,2.4,17.3,26.7,1436,Male,Middle School,106BEH,166SSA,2GEN,1EDU,YTS08,8
2001,RI,Rhode Island,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,2.6,0.6,1.4,3.8,773,Female,Middle School,106BEH,166SSA,3GEN,1EDU,YTS09,9
2010,AR,Arkansas,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,6.6,1,4.7,8.5,1205,Female,Middle School,151BEH,169USS,3GEN,1EDU,YTS11,11
2010,AL,Alabama,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,,,,,,Female,Middle School,105BEH,170CES,3GEN,1EDU,YTS03,3
2003,MS,Mississippi,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,51.7,1.3,49.1,54.3,1829,Overall,High School,105BEH,170CES,1GEN,2EDU,YTS01,1
2000,NE,Nebraska,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,26.2,1.3,23.7,28.7,3203,Overall,High School,151BEH,169USS,1GEN,2EDU,YTS11,11
2005,HI,Hawaii,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,3.7,0.7,2.3,5,777,Female,High School,106BEH,166SSA,3GEN,2EDU,YTS09,9
2003,SD,South Dakota,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,21.1,2.3,16.5,25.7,2314,Overall,Middle School,106BEH,166SSA,1GEN,1EDU,YTS08,8
2005,MO,Missouri,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,12.6,1.6,9.5,15.7,728,Male,High School,106BEH,166SSA,2GEN,2EDU,YTS09,9
2005,IL,Illinois,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0,0,0,0.1,654,Female,High School,151BEH,169USS,3GEN,2EDU,YTS12,12
2002,OK,Oklahoma,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0.6,0.3,0,1.1,945,Female,High School,151BEH,169USS,3GEN,2EDU,YTS12,12
2006,NE,Nebraska,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0.5,0.4,0,1.2,1177,Female,Middle School,151BEH,169USS,3GEN,1EDU,YTS12,12
2000,WI,Wisconsin,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,54.5,4.8,45.2,63.8,182,Male,High School,105BEH,169QUA,2GEN,2EDU,YTS05,5
1999,OK,Oklahoma,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,34,2.3,29.4,38.6,908,Female,High School,106BEH,166SSA,3GEN,2EDU,YTS07,7
2000,KS,Kansas,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,5.6,0.7,4.2,7,792,Female,Middle School,151BEH,169USS,3GEN,1EDU,YTS11,11
2009,MO,Missouri,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,43.5,4.1,35.4,51.6,737,Male,High School,106BEH,166SSA,2GEN,2EDU,YTS08,8
2007,WV,West Virginia,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,57.4,8.3,41.2,73.6,68,Male,Middle School,105BEH,170CES,2GEN,1EDU,YTS02,2
2009,VA,Virginia,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,,,,,,Overall,Middle School,105BEH,170CES,1GEN,1EDU,YTS01,1
2000,IA,Iowa,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,2.2,0.5,1.1,3.2,707,Female,High School,151BEH,169USS,3GEN,2EDU,YTS10,10
2003,SD,South Dakota,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,56.4,3.3,50,62.9,235,Female,High School,105BEH,169QUA,3GEN,2EDU,YTS06,6
2012,OH,Ohio,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,3.7,0.8,2.2,5.2,929,Overall,Middle School,106BEH,166SSA,1GEN,1EDU,YTS07,7
2015,NE,Nebraska,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,9.7,1.3,7.2,12.3,1130,Male,High School,106BEH,166SSA,2GEN,2EDU,YTS07,7
2002,CT,Connecticut,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,1.7,0.6,0.5,2.8,1315,Female,Middle School,106BEH,166SSA,3GEN,1EDU,YTS09,9
2005,WV,West Virginia,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,5.9,1,3.8,7.9,1226,Overall,High School,151BEH,169USS,1GEN,2EDU,YTS12,12
2000,MS,Mississippi,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,19.2,1.8,15.7,22.7,802,Male,Middle School,106BEH,166SSA,2GEN,1EDU,YTS07,7
2005,HI,Hawaii,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,8.3,1.3,5.7,10.9,776,Female,High School,151BEH,169USS,3GEN,2EDU,YTS11,11
2004,DE,Delaware,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,3.6,0.5,2.5,4.6,1280,Female,Middle School,151BEH,169USS,3GEN,1EDU,YTS11,11
2010,AL,Alabama,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,23.2,2.7,18,28.4,565,Female,Middle School,106BEH,166SSA,3GEN,1EDU,YTS08,8
2005,GA,Georgia,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,2.1,0.5,1.2,3.1,951,Female,Middle School,151BEH,169USS,3GEN,1EDU,YTS10,10
2000,KY,Kentucky,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,46.3,3.1,40.2,52.3,609,Female,Middle School,106BEH,166SSA,3GEN,1EDU,YTS08,8
2003,ID,Idaho,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,2.7,0.9,0.9,4.4,801,Female,Middle School,151BEH,169USS,3GEN,1EDU,YTS10,10
2006,KY,Kentucky,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,51.1,3.3,44.6,57.6,196,Male,Middle School,105BEH,169QUA,2GEN,1EDU,YTS05,5
2015,LA,Louisiana,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,5,1.3,2.5,7.5,1180,Overall,Middle School,151BEH,169USS,1GEN,1EDU,YTS10,10
2003,ND,North Dakota,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,9.2,1.8,5.6,12.8,850,Male,Middle School,106BEH,166SSA,2GEN,1EDU,YTS07,7
2015,PA,Pennsylvania,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0.2,0.1,0,0.3,2642,Overall,Middle School,151BEH,169USS,1GEN,1EDU,YTS12,12
2000,WV,West Virginia,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,21,1,19.1,22.9,1694,Overall,Middle School,151BEH,169USS,1GEN,1EDU,YTS11,11
2011,MO,Missouri,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,39.3,6,27.6,51,75,Overall,Middle School,105BEH,170CES,1GEN,1EDU,YTS01,1
2013,HI,Hawaii,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,5.8,1.2,3.4,8.2,1400,Overall,High School,106BEH,166SSA,1GEN,2EDU,YTS07,7
2015,NJ,New Jersey,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,2,0.4,1.3,2.7,1081,Female,Middle School,151BEH,169USS,3GEN,1EDU,YTS11,11
2002,MS,Mississippi,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,23.4,1.5,20.5,26.3,2218,Overall,High School,151BEH,169USS,1GEN,2EDU,YTS11,11
2009,MS,Mississippi,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,51.7,7.2,37.6,65.8,54,Male,Middle School,105BEH,170CES,2GEN,1EDU,YTS02,2
2005,RI,Rhode Island,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,17.2,1.1,15,19.3,1190,Female,Middle School,106BEH,166SSA,3GEN,1EDU,YTS08,8
2011,CT,Connecticut,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,,,,,,Male,Middle School,105BEH,169QUA,2GEN,1EDU,YTS05,5
2004,OH,Ohio,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,1,0.3,0.4,1.7,1439,Overall,Middle School,151BEH,169USS,1GEN,1EDU,YTS12,12
2008,KY,Kentucky,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,13.9,2.2,9.5,18.3,1368,Male,High School,106BEH,166SSA,2GEN,2EDU,YTS09,9
2002,MN,Minnesota,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,11.2,0.8,9.6,12.9,4680,Overall,Middle School,151BEH,169USS,1GEN,1EDU,YTS11,11
2002,MA,Massachusetts,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,9.5,1.3,6.9,12.1,794,Female,High School,106BEH,166SSA,3GEN,2EDU,YTS09,9
2003,MI,Michigan,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,4.3,1.4,1.4,7.1,1829,Female,High School,151BEH,169USS,3GEN,2EDU,YTS10,10
2003,HI,Hawaii,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,63.1,2.5,58.2,67.9,381,Overall,Middle School,105BEH,169QUA,1GEN,1EDU,YTS04,4
2009,NC,North Carolina,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,21.1,1.6,18,24.2,3584,Overall,Middle School,106BEH,166SSA,1GEN,1EDU,YTS08,8
2000,IN,Indiana,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,5.7,1.1,3.6,7.9,710,Female,Middle School,151BEH,169USS,3GEN,1EDU,YTS11,11
2004,VT,Vermont,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,54.7,3.9,47.1,62.3,127,Male,High School,105BEH,169QUA,2GEN,2EDU,YTS05,5
2007,NH,New Hampshire,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,9.8,1.5,6.9,12.7,762,Male,High School,106BEH,166SSA,2GEN,2EDU,YTS09,9
2010,AR,Arkansas,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,41.4,4.4,32.8,50,147,Overall,Middle School,105BEH,170CES,1GEN,1EDU,YTS01,1
2014,NJ,New Jersey,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,0.7,0.2,0.2,1.1,970,Male,Middle School,151BEH,169USS,2GEN,1EDU,YTS10,10
2013,ND,North Dakota,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,12.1,1.5,9.2,15,959,Male,Middle School,151BEH,169USS,2GEN,1EDU,YTS11,11
2012,DE,Delaware,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,1.2,0.3,0.6,1.8,1133,Female,High School,151BEH,169USS,3GEN,2EDU,YTS10,10
2013,KS,Kansas,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0.1,0.1,0,0.2,1716,Overall,Middle School,151BEH,169USS,1GEN,1EDU,YTS12,12
1999,AR,Arkansas,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,14.7,2.7,9.4,20,212,Female,Middle School,151BEH,169USS,3GEN,1EDU,YTS11,11
2004,MS,Mississippi,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,11,1.3,8.6,13.5,1471,Female,Middle School,106BEH,166SSA,3GEN,1EDU,YTS07,7
2012,WI,Wisconsin,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0.3,0.2,0,0.7,754,Female,High School,151BEH,169USS,3GEN,2EDU,YTS12,12
2003,MI,Michigan,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,1.5,0.4,0.8,2.2,1863,Female,Middle School,106BEH,166SSA,3GEN,1EDU,YTS09,9
2003,RI,Rhode Island,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,6.8,0.8,5.2,8.4,2333,Overall,Middle School,106BEH,166SSA,1GEN,1EDU,YTS07,7
